Success,Completion Steps,Wall Time (s),Drone Count,max_steps,boundary,clusters,dt,drone_xy,k_nn,conditionally_apply_repulsion,N,spawn_type,seed,success_radius
False,,6.8649482910113875,1,2000,none,3,1.0,[[0 0]],37,False,72,uniform,0,33.94112549695428
False,,7.54313608299708,1,2000,none,3,1.0,[[0 0]],1,False,77,uniform,0,35.09985754956849
False,,7.3782960410026135,1,2000,none,3,1.0,[[0 0]],3,False,77,uniform,0,35.09985754956849
False,,7.247033958003158,1,2000,none,3,1.0,[[0 0]],5,False,77,uniform,0,35.09985754956849
False,,7.081905041995924,1,2000,none,3,1.0,[[0 0]],7,False,77,uniform,0,35.09985754956849
False,,7.097869791003177,1,2000,none,3,1.0,[[0 0]],9,False,77,uniform,0,35.09985754956849
False,,6.900800250004977,1,2000,none,3,1.0,[[0 0]],11,False,77,uniform,0,35.09985754956849
False,,7.401755708997371,1,2000,none,3,1.0,[[0 0]],13,False,77,uniform,0,35.09985754956849
False,,7.114812166997581,1,2000,none,3,1.0,[[0 0]],15,False,77,uniform,0,35.09985754956849
False,,6.957590833000722,1,2000,none,3,1.0,[[0 0]],17,False,77,uniform,0,35.09985754956849
False,,7.20881474998896,1,2000,none,3,1.0,[[0 0]],19,False,77,uniform,0,35.09985754956849
False,,7.271877749997657,1,2000,none,3,1.0,[[0 0]],21,False,77,uniform,0,35.09985754956849
False,,7.207505375001347,1,2000,none,3,1.0,[[0 0]],23,False,77,uniform,0,35.09985754956849
False,,7.186225084005855,1,2000,none,3,1.0,[[0 0]],25,False,77,uniform,0,35.09985754956849
False,,7.119364124999265,1,2000,none,3,1.0,[[0 0]],27,False,77,uniform,0,35.09985754956849
False,,7.041782915999647,1,2000,none,3,1.0,[[0 0]],29,False,77,uniform,0,35.09985754956849
False,,6.998586665999028,1,2000,none,3,1.0,[[0 0]],31,False,77,uniform,0,35.09985754956849
False,,7.123382833000505,1,2000,none,3,1.0,[[0 0]],33,False,77,uniform,0,35.09985754956849
False,,7.2143195000098785,1,2000,none,3,1.0,[[0 0]],35,False,77,uniform,0,35.09985754956849
False,,7.2465680000022985,1,2000,none,3,1.0,[[0 0]],37,False,77,uniform,0,35.09985754956849
False,,7.317921291993116,1,2000,none,3,1.0,[[0 0]],39,False,77,uniform,0,35.09985754956849
False,,8.312616708004498,1,2000,none,3,1.0,[[0 0]],1,False,82,uniform,0,36.22154055254967
False,,8.123657250005635,1,2000,none,3,1.0,[[0 0]],3,False,82,uniform,0,36.22154055254967
False,,8.177363916998729,1,2000,none,3,1.0,[[0 0]],5,False,82,uniform,0,36.22154055254967
False,,8.550353458005702,1,2000,none,3,1.0,[[0 0]],7,False,82,uniform,0,36.22154055254967
False,,9.642671291992883,1,2000,none,3,1.0,[[0 0]],9,False,82,uniform,0,36.22154055254967
False,,7.7988889170082984,1,2000,none,3,1.0,[[0 0]],11,False,82,uniform,0,36.22154055254967
